id,rle_mask
a900d21f9e,1 3939 3946 95 4052 90 4156 87 4259 85 4361 84 4463 83 4566 81 4668 80 4771 78 4874 76 4977 74 5080 72 5183 70 5286 68 5388 67 5490 66 5592 65 5693 65 5795 64 5896 64 5998 63 6099 63 6201 62 6303 61 6405 60 6508 58 6610 57 6713 55 6817 11 6838 31 6940 30 7042 29 7144 28 7246 27 7349 25 7450 25 7552 24 7654 23 7755 23 7857 22 7959 21 8060 21 8162 20 8264 19 8366 18 8469 16 8571 15 8672 15 8774 14 8876 13 8978 12 9080 11 9182 10 9284 9 9386 8 9487 8 9590 6
a9054ffba1,1 84 102 85 203 85 304 84 405 85 506 86 607 86 708 86 809 86 910 86 1011 85 1112 85 1213 85 1314 85 1415 85 1516 85 1617 85 1718 85 1819 85 1920 86 2021 86 2122 86 2223 86 2324 86 2425 87 2526 87 2627 88 2728 88 2829 89 2930 90 3031 90 3132 91 3233 92 3334 93 3435 95 3536 95 3637 96 3738 97 3839 97 3940 98 4041 98 4142 100 4243 3230 7475 98 7577 97 7679 95 7780 95 7882 94 7983 94 8085 93 8186 93 8287 92 8389 16 8408 72 8490 15 8511 69 8591 15 8613 67 8693 13 8715 20 8737 44 8795 11 8816 19 8839 42 8897 9 8918 18 8941 41 8999 6 9019 17 9042 41 9121 16 9144 40 9222 16 9245 39 9323 16 9347 38 9424 16 9448 38 9526 15 9550 36 9627 15 9652 34 9728 14 9753 33 9830 13 9855 31 9931 12 9957 28 10033 11 10058 27 10135 8 10161 18
a9066a933d,
a90d339e39,1 21 102 22 203 22 304 22 405 22 506 22 607 21 708 21 809 20 910 19 1011 18 1112 17 1213 16 1314 15 1417 12
a911d4f326,27 75 128 75 228 76 329 76 430 76 531 76 632 76 732 77 833 77 934 77 1035 77 1136 77 1237 77 1338 77 1438 78 1539 78 1640 78 1741 78 1842 78 1942 79 2043 79 2144 79 2245 79 2345 80 2446 80 2547 80 2647 81 2748 81 2849 81 2949 82 3050 82 3151 82 3252 82 3352 83 3453 83 3554 83 3654 84 3755 84 3856 82 3956 81 4057 78 4158 77 4258 77 4359 77 4460 77 4561 77 4662 77 4763 77 4864 77 4965 78 5066 78 5166 79 5267 79 5368 79 5469 79 5569 80 5670 80 5771 80 5871 81 5972 81 6072 83 6173 83 6274 83 6374 85 6475 86 6575 87 6675 89 6775 90 6875 91 6975 93 7076 93 7176 94 7277 95 7377 96 7477 97 7578 98 7678 99 7779 99 7880 99 7981 99 8082 99 8183 99 8285 98 8386 98 8487 98 8587 100 8688 1514
a919766328,
a9199bae3f,
a920e20f1c,
a922b44416,
a9287d0e2d,
a92c322fcd,
a92c448553,
a92d86be81,2325 3 2426 4 2526 5 2627 6 2728 6 2829 7 2930 7 3031 8 3132 8 3233 8 3334 8 3435 8 3536 8 3637 8 3738 9 3839 9 3940 10 4041 10 4142 11 4243 11 4344 12 4445 13 4546 15 4647 17 4748 18 4849 19 4950 20 5051 21 5152 22 5253 23 5354 24 5455 25 5556 26 5657 27 5758 28 5859 29 5960 30 6061 31 6162 33 6263 35 6364 37 6465 38 6566 39 6667 40 6768 41 6869 41 6970 42 7071 42 7172 42 7273 42 7374 42 7475 42 7576 42 7677 42 7778 41 7879 41 7980 41 8081 41 8182 41 8283 41 8384 41 8485 40 8586 40 8687 40 8788 39 8889 38 8990 37 9091 36 9192 35 9293 34 9394 33 9495 32 9596 31 9697 31 9798 30 9899 30 10000 29 10101 29
a93060eb0d,
a93e3cdc1d,1 7272 7274 100 7379 96 7482 94 7584 93 7687 91 7790 89 7892 88 7995 86 8098 84 8201 82 8304 80 8409 76 8517 69 8622 65 8726 62 8830 59 8936 54 9043 48 9151 41 9257 36 9360 34 9462 33 9564 32 9667 30 9770 28 9873 26 9976 24 10080 21 10186 16
a9443f266d,
a945daae40,1714 3 1811 8 1910 10 2007 14 2102 20 2198 25 2296 28 2392 33 2488 38 2585 42 2683 45 2780 49 2878 52 2975 56 3073 59 3169 64 3264 70 3360 75 3456 80 3553 84 3650 88 3746 93 3841 1513 5362 93 5473 83 5580 77 5687 71 5792 67 5898 62 6001 60 6105 57 6209 54 6314 50 6419 46 6523 43 6629 38 6733 35 6836 33 6940 30 7043 28 7146 26 7249 24 7353 21 7455 20 7559 17 7662 15 7765 13 7869 10 7974 6
a945ecdcc9,196 2 297 3 397 4 403 2 497 9 597 10 696 12 796 13 897 13 997 14 1049 3 1096 16 1149 5 1195 18 1234 2 1243 2 1250 5 1293 21 1334 4 1343 4 1351 7 1378 37 1434 6 1442 6 1452 64 1534 15 1553 64 1635 16 1653 65 1735 84 1836 84 1936 85 2036 86 2136 87 2236 88 2334 91 2434 92 2534 93 2634 94 2734 95 2835 95 2936 95 3037 95 3138 95 3239 95 3340 95 3441 95 3542 95 3643 95 3745 94 3849 91 3951 90 4053 89 4154 89 4254 90 4354 91 4455 91 4556 91 4658 90 4759 90 4859 91 4959 92 5059 93 5158 95 5259 95 5358 97 5458 98 5559 98 5660 98 5761 98 5862 98 5963 98 6064 98 6165 98 6266 98 6367 98 6468 98 6569 98 6670 98 6771 98 6872 98 6973 98 7074 98 7175 98 7276 98 7378 97 7479 97 7580 97 7681 97 7783 96 7884 96 7985 96 8087 95 8188 94 8289 94 8391 93 8495 90 8598 88 8700 6 8708 80 8801 5 8810 79 8903 3 8911 79 9004 1 9012 79 9114 78 9215 78 9317 77 9419 76 9521 75 9623 74 9725 72 9827 69 9929 68 10029 69 10130 65
a9494a9a5f,1 8686 8688 100 8792 97 8895 95 8997 94 9099 93 9201 92 9303 91 9406 89 9511 85 9614 83 9716 82 9818 81 9921 79 10023 78 10126 76
a94a0b7780,
a94a59fc55,
a95461312e,45 57 146 57 247 57 349 56 451 55 553 54 655 53 758 51 860 50 961 50 1062 50 1163 50 1264 50 1365 50 1467 49 1569 48 1670 48 1772 47 1874 46 1976 45 2077 45 2179 44 2280 44 2381 44 2483 43 2584 43 2686 42 2787 42 2888 42 2990 41 3091 41 3193 40 3294 40 3395 40 3497 39 3598 39 3699 39 3800 39 3901 39 4002 39 4103 39 4204 39 4305 39 4405 40 4506 40 4607 40 4707 41 4808 41 4908 42 5009 42 5110 42 5211 42 5311 43 5412 43 5512 44 5613 44 5713 45 5813 46 5913 47 6012 49 6112 50 6213 50 6313 51 6414 51 6515 51 6616 51 6718 50 6819 50 6921 49 7023 48 7124 48 7226 47 7327 47 7428 47 7530 46 7631 46 7732 46 7833 46 7934 46 8034 47 8134 48 8234 49 8334 50 8434 51 8534 52 8634 53 8733 55 8833 56 8933 57 9033 58 9132 60 9232 61 9332 62 9432 63 9531 65 9631 66 9730 68 9829 70 9929 71 10029 72 10131 71
a9593732f1,5956 2 6054 7 6154 8 6254 9 6355 9 6455 10 6556 10 6657 10 6757 11 6857 12 6956 14 7057 14 7157 15 7257 16 7358 16 7458 17 7559 17 7660 17 7760 18 7861 18 7961 19 8062 19 8163 19 8264 19 8365 19 8466 19 8567 19 8668 19 8768 20 8869 20 8970 20 9071 20 9171 21 9272 21 9372 22 9473 22 9574 22 9674 23 9775 23 9876 23 9977 23 10078 23 10179 23
a9619e916f,58 44 159 44 259 45 360 45 461 45 561 46 662 46 762 47 863 47 964 47 1065 47 1165 48 1266 48 1367 48 1468 48 1568 49 1669 49 1770 49 1870 50 1971 50 2071 51 2171 52 2272 52 2372 53 2472 54 2572 55 2672 56 2773 56 2873 57 2973 58 3074 58 3174 59 3274 60 3375 60 3475 61 3575 62 3676 62 3777 62 3877 63 3977 64 4078 64 4179 64 4280 64 4381 64 4482 64 4584 63 4685 63 4787 62 4889 61 4992 59 5095 57 5197 56 5300 54 5403 52 5509 47 5610 47 5709 49 5806 53 5905 55 6005 56 6105 57 6204 59 6304 60 6403 62 6502 64 6601 66 6700 68 6799 70 6897 73 6996 75 7095 77 7193 80 7292 82 7390 85 7489 87 7587 90 7686 92 7784 95 7882 98 7981 2221
a964a0f499,
a9710f6508,
a971989911,3233 3 3334 4 3435 5 3536 6 3637 6 3738 7 3839 7 3940 7 4041 8 4142 8 4243 8 4344 9 4445 9 4546 10 4647 10 4748 11 4849 11 4950 12 5051 12 5152 13 5253 13 5354 14 5455 14 5556 14 5657 15 5758 16 5859 17 5960 17 6061 18 6162 19 6263 19 6364 20 6465 21 6566 22 6667 22 6768 23 6869 24 6970 25 7071 26 7172 28 7273 29 7374 30 7475 31 7576 31 7677 32 7778 33 7879 34 7980 34 8081 35 8182 36 8283 36 8384 37 8485 37 8586 38 8687 39 8788 39 8889 40 8990 41 9091 41 9192 42 9293 43 9394 43 9495 44 9596 45 9697 45 9798 46 9899 46 10000 46 10101 46
a971d2ae53,
a97394e47e,86 16 186 17 286 18 385 20 482 24 578 29 676 32 773 36 871 39 969 42 1068 44 1168 45 1267 47 1366 49 1465 51 1564 53 1662 56 1760 59 1858 62 1957 64 2057 65 2156 67 2255 69 2354 71 2453 73 2553 74 2652 76 2751 78 2849 81 2948 83 3048 84 3149 84 3248 86 3348 87 3449 87 3550 87 3651 87 3751 88 3853 87 3954 87 4056 86 4158 85 4260 84 4362 83 4465 81 4568 79 4672 76 4776 73 4881 69 4987 64 5094 58 5202 51 5310 44 5425 30 5535 21 5649 6
a97c8676be,
a97cd1d7ab,1 9190 9192 100 9293 99 9394 98 9495 98 9596 97 9697 96 9798 95 9899 95 10000 94 10101 92
a97deaf198,
a984e630ab,
a987ebe117,
a9914bdbf5,1 694 708 84 809 79 910 74 1011 70 1112 68 1213 65 1314 59 1415 54 1516 45 1617 37 1718 32 1819 25 1920 19 2021 14 2122 11 2223 8 2325 4
a99344890f,1 6665 6667 98 6768 95 6869 93 6970 92 7071 91 7172 90 7273 89 7374 87 7475 86 7576 85 7677 84 7778 83 7879 83 7980 83 8081 82 8182 82 8283 82 8384 82 8485 82 8586 82 8687 82 8788 82 8889 81 8990 81 9091 82 9192 82 9293 82 9394 82 9495 82 9596 83 9697 83 9798 83 9899 83 10000 82 10101 82
a994a04fd8,1 52 102 53 203 54 304 55 405 56 506 58 607 59 708 60 809 61 910 62 1011 63 1112 64 1213 64 1314 65 1415 65 1516 66 1617 67 1718 67 1820 67 1922 66 2025 65 2128 64 2231 62 2333 61 2436 60 2539 59 2641 59 2744 57 2846 57 2949 56 3051 56 3153 56 3256 55 3358 57 3460 58 3563 57 3665 58 3768 60 3870 63 3972 66 4075 66 4178 65 4282 62 4385 60 4489 57 4593 54 4696 52 4800 49 4903 47 5006 45 5108 44 5211 42 5313 41 5414 41 5516 40 5617 40 5718 40 5819 40 5920 40 6021 40 6122 40 6223 40 6323 41 6424 41 6525 41 6625 42 6726 42 6827 42 6927 43 7028 43 7129 43 7229 44 7330 44 7431 44 7531 45 7631 46 7731 47 7831 48 7932 48 8032 49 8133 49 8233 50 8334 50 8434 51 8535 51 8635 52 8736 52 8837 52 8939 51 9040 51 9142 50 9244 49 9346 48 9447 48 9548 48 9648 49 9749 49 9850 49 9952 48 10053 48 10155 47
a9957cbaa0,49 53 149 54 250 54 351 54 452 54 553 54 655 53 756 53 858 52 960 51 1062 50 1164 49 1266 48 1367 48 1468 48 1570 47 1671 47 1773 46 1874 46 1976 45 2077 45 2179 44 2280 44 2381 44 2482 44 2583 44 2684 44 2785 44 2886 44 2988 43 3089 43 3190 43 3291 43 3392 43 3493 43 3594 43 3695 43 3796 43 3897 43 3998 43 4099 43 4200 43 4301 43 4402 43 4504 42 4605 42 4706 42 4807 42 4909 41 5010 41 5112 40 5214 39 5317 37 5421 34 5524 32 5628 29 5734 24 5839 20 5946 14 6053 8
a99b61c527,
a99d486d6f,
a9a4f7162f,
a9aaafc24b,
a9ad49f3a9,
a9b099b251,
a9b361a48e,
a9b4214b92,
a9b8ff1cc7,7369 3 7465 10 7560 16 7653 24 7748 30 7845 34 7942 38 8040 41 8137 45 8234 49 8331 53 8427 58 8524 62 8620 67 8717 71 8811 78 8905 85 8997 94 9097 95 9198 95 9299 95 9399 96 9496 706
a9bc82e277,2 76 102 78 203 79 304 79 405 80 506 81 607 81 708 81 809 81 910 81 1011 82 1112 82 1213 83 1314 83 1415 83 1516 83 1617 84 1718 84 1819 85 1920 85 2021 86 2122 86 2223 86 2324 87 2425 87 2526 87 2627 87 2728 87 2829 87 2930 87 3031 87 3132 88 3233 88 3334 88 3435 88 3536 89 3637 89 3738 89 3839 88 3940 89 4041 89 4142 89 4243 89 4344 90 4445 90 4546 90 4647 91 4748 91 4849 91 4950 92 5051 93 5152 95 5253 96 5354 96 5455 97 5556 97 5657 97 5758 97 5859 98 5960 98 6061 98 6162 100 6263 100 6364 100 6465 100 6566 1616 8183 100 8284 100 8385 301 8687 99 8788 98 8889 98 8990 98 9091 97 9192 97 9293 96 9394 95 9495 94 9596 92 9697 90 9798 11 9811 76 9904 2 9914 73 10015 73 10118 70
a9bf8069ba,807 1
a9c9b93505,
a9cb7bf304,
a9d067cf35,
a9d0b5f2f3,
a9d13eb682,1 2828 2833 80 2920 10 2940 67 3045 59 3148 30 3185 16 3253 21 3362 9
a9d6ff5d4c,5094 15 5192 20 5292 23 5392 24 5493 23 5595 22 5696 21 5797 22 5898 22 5999 22 6099 23 6200 23 6302 21 6405 18 6507 17 6608 17 6709 16 6810 16 6911 16 7012 17 7113 22 7164 3 7213 26 7256 13 7313 29 7355 16 7413 35 7449 26 7512 64 7612 65 7712 66 7811 68 7910 70 8010 71 8111 71 8211 72 8312 72 8412 73 8512 74 8612 75 8713 75 8812 77 8913 77 9013 78 9114 78 9214 79 9315 79 9417 78 9518 78 9620 77 9721 77 9823 76 9925 75 10026 75 10128 74
a9de4ea104,
a9e19c1e10,
a9e44990f9,
a9e646fc8e,
a9e6fa74bc,
a9ea42fb81,48 54 148 55 248 56 348 57 448 58 549 58 649 59 750 59 850 60 951 60 1052 60 1152 61 1253 61 1354 61 1455 61 1556 61 1657 61 1759 60 1860 60 1961 60 2063 59 2169 54 2271 4 2276 48 2379 46 2480 46 2582 45 2683 45 2784 45 2886 44 2987 44 3088 44 3189 44 3291 43 3392 43 3493 43 3594 43 3695 43 3796 43 3897 43 3998 43 4066 3 4099 43 4165 7 4200 43 4265 11 4301 43 4365 14 4402 43 4465 15 4502 44 4566 15 4603 44 4666 16 4704 44 4767 16 4804 45 4868 16 4905 45 4969 16 5005 46 5070 15 5106 46 5171 15 5206 47 5272 14 5306 48 5373 13 5407 48 5475 11 5507 49 5577 9 5607 50 5708 50 5808 51 5909 51 6010 51 6111 51 6212 51 6313 51 6414 51 6516 50 6617 50 6719 49 6820 49 6921 47 7023 43 7124 41 7225 39 7326 37 7427 34 7528 32 7629 30 7731 27 7832 23 7934 18 8036 14 8138 11 8241 2
a9ee986303,2 100 103 100 204 100 305 5655 5961 100 6067 95 6170 93 6272 92 6374 91 6477 89 6580 87 6682 86 6785 84 6887 83 6989 82 7090 82 7191 82 7293 81 7394 81 7496 80 7597 80 7700 78 7802 77 7904 76 8006 75 8109 73 8211 72 8313 71 8414 71 8516 70 8617 70 8719 69 8820 69 8922 68 9023 68 9124 68 9225 68 9326 68 9426 69 9527 69 9627 70 9728 70 9828 71 9929 71 10030 71 10132 70
a9eeedce67,91 10 194 8 296 8 498 4 599 4
a9f29dca64,1 7474 7477 99 7580 97 7683 95 7787 92 7889 91 7992 89 8095 87 8198 85 8300 84 8402 83 8504 82 8606 81 8709 79 8811 78 8914 76 9017 74 9119 73 9222 71 9324 70 9427 68 9529 67 9632 65 9734 64 9836 63 9938 62 10040 61 10142 60
a9ff5638a1,90 12 191 12 291 13 392 13 494 12 595 12 696 12 797 12 897 13 997 14 1098 14 1198 15 1299 15 1400 15 1501 15 1602 15 1704 14 1805 14 1907 13 2008 13 2109 13 2210 13 2311 13 2412 13 2514 12 2615 12 2716 12 2817 12 2918 12 3019 12 3119 13 3220 13 3321 13 3422 13 3523 13 3623 14 3724 14 3825 14 3926 14 4027 14 4128 14 4229 14 4329 15 4430 15 4530 16 4631 16 4732 16 4833 16 4934 16 5036 15 5138 14 5240 13 5342 12 5444 11 5546 10 5648 9 5750 8 5852 7 5955 5 6057 4 6159 3 6260 3 6362 2
aa0059cf3f,1 5252 5254 100 5355 100 5457 99 5558 99 5659 99 5761 98 5862 98 5963 98 6065 97 6166 97 6267 97 6369 96 6470 96 6571 96 6672 96 6773 96 6874 96 6975 96 7076 96 7177 96 7278 96 7377 1 7379 96 7478 98 7579 98 7680 98 7781 98 7883 97 7984 97 8085 97 8186 97 8288 96 8389 96 8490 96 8591 96 8692 96 8792 97 8893 97 8994 97 9095 97 9195 98 9296 98 9396 99 9497 99 9598 99 9698 100 9799 100 9901 99 10002 99 10105 97
aa073980f7,50 52 150 53 251 53 352 53 452 54 553 54 654 54 755 54 856 54 956 55 1057 55 1158 55 1259 55 1359 56 1460 56 1561 56 1662 56 1763 56 1864 56 1965 56 2066 56 2167 56 2268 56 2369 56 2470 56 2572 55 2673 55 2774 55 2876 54 2977 54 3079 53 3180 53 3282 52 3383 52 3484 52 3585 52 3686 52 3787 52 3888 52 3988 53 4089 53 4189 54 4290 54 4391 54 4491 55 4592 55 4692 56 4793 56 4893 57 4994 57 5094 58 5195 58 5296 58 5397 58 5498 58 5599 58 5700 58 5801 58 5902 58 6003 58 6104 58 6205 58 6306 58 6407 58 6508 58 6609 58 6710 58 6810 59 6910 60 7010 61 7110 62 7210 63 7310 64 7410 65 7509 67 7609 68 7709 69 7809 70 7909 71 8009 72 8110 72 8210 73 8310 74 8409 76 8509 77 8609 78 8709 79 8809 80 8910 80 9010 81 9111 81 9212 81 9313 81 9414 81 9515 81 9616 81 9717 81 9818 81 9920 80 10021 80 10123 79
aa082095e7,
aa0846111a,
aa0a7a440e,1492 8 1589 13 1688 15 1719 6 1734 6 1787 17 1819 28 1885 21 1920 36 1963 6 1976 33 2021 90 2122 91 2223 91 2324 91 2418 2 2425 98 2526 99 2627 7575
aa0dfcf8af,1 36 102 37 203 37 304 37 405 37 506 37 607 37 708 37 809 36 910 36 1011 35 1112 35 1213 34 1314 34 1415 33 1516 33 1617 32 1718 32 1819 31 1920 30 2021 30 2122 29 2223 28 2324 27 2425 27 2526 26 2627 26 2728 26 2829 26 2930 26 3031 26 3132 26 3233 26 3334 25 3435 25 3536 25 3637 25 3738 25 3839 24 3940 24 4041 24 4142 24 4243 25 4344 25 4445 26 4546 26 4647 27 4748 27 4849 27 4950 27 5051 27 5152 27 5253 26 5354 25 5455 25 5556 25 5657 24 5758 24 5859 24 5960 23 6061 23 6162 23 6263 23 6364 23 6465 23 6566 23 6667 23 6768 24 6869 24 6970 24 7071 24 7172 25 7273 25 7374 24 7475 24 7576 23 7677 22 7778 21 7879 20 7980 19 8081 19 8182 17 8283 17 8384 16 8485 16 8587 14 8689 12 8791 9
aa0e831f50,1208 3 1304 10 1326 13 1378 37 1422 31 1472 44 1522 95 1622 96 1722 97 1822 98 1922 99 2023 99 2124 99 2225 99 2326 99 2427 99 2528 99 2629 99 2729 4443 7174 99 7278 96 7381 94 7484 92 7586 91 7690 88 7793 86 7895 85 7997 84 8099 83 8201 82 8302 82 8404 81 8506 80 8607 80 8709 79 8811 78 8912 78 9013 78 9113 79 9214 79 9314 80 9415 80 9515 81 9616 81 9716 82 9817 82 9918 82 10019 82 10121 81
aa0ef6b439,1 20 102 21 203 21 304 21 405 22 506 22 607 22 708 22 809 23 910 23 1011 24 1112 24 1213 25 1314 25 1415 26 1516 26 1617 27 1718 28 1819 28 1920 29 2021 30 2122 31 2223 31 2324 32 2425 32 2526 33 2627 33 2728 34 2829 34 2930 35 3031 35 3132 35 3233 35 3334 35 3435 36 3536 36 3637 36 3738 36 3839 36 3940 36 4041 37 4142 37 4243 37 4344 38 4445 38 4546 38 4647 38 4748 38 4849 38 4950 38 5051 38 5152 38 5253 38 5354 38 5455 38 5556 38 5657 37 5758 37 5859 37 5960 37 6061 37 6162 37 6263 37 6364 37 6465 37 6566 37 6667 38 6768 38 6869 39 6970 40 7071 41 7172 41 7273 42 7374 42 7475 42 7576 43 7677 43 7778 44 7879 44 7980 45 8081 45 8182 46 8283 46 8384 46 8485 47 8586 47 8687 48 8788 48 8889 49 8990 49 9091 50 9192 50 9293 50 9394 51 9495 51 9596 52 9697 52 9798 52 9899 53 10000 53 10101 52
aa0f87b252,
aa10246dda,
aa166b090d,8381 1 8478 7 8571 15 8667 20 8762 26 8858 31 8956 34 9055 36 9155 37 9255 38 9356 38 9458 37 9558 38 9659 38 9759 39 9859 40 9960 40 10061 40 10162 40
aa250d5464,40 53 141 54 242 54 344 51 446 51 549 48 652 46 755 44 858 41 960 40 1062 38 1165 35 1268 31 1371 26 1474 16 1492 3 1578 5 4341 1 4440 5 4539 7 4638 9 4736 12 4832 17 4927 23 5025 26 5124 28 5222 31 5322 32 5422 33 5521 35 5621 36 5720 38 5819 40 5918 42 6018 43 6117 45 6215 48 6314 50 6413 52 6513 53 6611 56 6710 58 6807 62 6905 65 7003 68 7102 70 7201 72 7301 73 7401 74 7502 74 7602 75 7703 75 7804 75 7904 76 8005 76 8106 76 8207 76 8308 76 8409 76 8511 75 8613 74 8715 73 8817 72 8920 70 9023 68 9125 67 9228 65 9331 63 9433 62 9534 62 9636 61 9737 61 9839 60 9940 60 10042 59 10144 58
aa29e7876b,1 1313 1318 1 1339 3 1346 69 1482 34 1596 21 1704 14 1814 1
aa2ab180cd,
aa2bcc866e,
aa3289dd48,
aa34fea223,96 6 196 7 298 6 402 3 503 3
aa37f37aa4,1 2121 2123 2 2136 87 2240 84 2344 81 2447 79 2551 76 2656 72 2760 69 2864 66 2968 63 3072 59 3178 43 3287 11 3314 5 3393 1
aa3f48ac07,
aa4be18d6a,7374 2 7475 8 7576 9 7677 10 7778 10 7879 11 7980 12 8081 13 8182 14 8283 16 8384 18 8485 20 8586 21 8687 23 8788 25 8889 26 8990 28 9091 30 9192 32 9293 34 9394 35 9495 36 9596 38 9697 38 9798 39 9899 40 10000 40 10101 39
aa4cb435c6,1 24 102 25 203 25 304 25 405 25 506 25 607 25 708 29 809 32 910 33 1011 35 1112 37 1213 39 1314 40 1415 42 1516 43 1617 44 1718 45 1819 46 1920 47 2021 48 2122 49 2223 50 2324 51 2425 52 2526 53 2627 53 2728 53 2829 53 2930 53 3031 49 3132 49 3233 48 3334 48 3435 47 3536 47 3637 47 3738 46 3839 46 3940 46 3990 12 4041 47 4089 19 4142 71 4243 73 4344 75 4445 78 4546 82 4647 85 4748 90 4839 7 4849 100 4950 5252
aa4f0df151,3616 9 3716 11 3816 13 3916 15 4017 15 4117 16 4218 17 4319 17 4420 17 4520 19 4621 19 4722 19 4823 19 4924 19 5025 19 5126 19 5227 19 5328 19 5430 18 5531 18 5633 17 5734 16 5836 15 5938 14 6039 13 6142 8 6244 5
aa4f987da1,
aa532a7c30,55 47 156 47 257 47 358 47 460 46 564 43 667 41 771 38 876 34 980 31 1082 30 1185 28 1288 26 1390 25 1492 24 1595 22 1697 21 1800 19 1902 18 2004 17 2107 15 2209 14 2312 12 2414 11 2517 9 2620 7 2723 4
aa55948a76,58 44 159 44 259 45 361 44 462 44 564 43 666 42 769 40 872 38 975 36 1078 34 1180 33 1282 32 1385 30 1487 29 1590 27 1693 25 1795 24 1898 22 2001 20 2103 19 2205 18 2307 17 2408 17 2510 16 2611 16 2713 15 2815 14 2918 12 3020 11 3123 9 3226 7 3328 6
aa5bb9e3ef,1710 8 1804 15 1901 19 1999 22 2089 33 2183 40 2280 44 2375 50 2473 53 2572 55 2671 57 2771 58 2871 59 2972 59 3073 59 3175 58 3277 57 3380 55 3483 53 3587 50 3692 46 3798 41 3908 32 4015 26 4121 21 4230 13 4338 6 4441 3
aa5f085ae7,1611 2 1711 4 1811 8 1911 9 2011 10 2110 12 2210 13 2310 14 2411 14 2511 15 2612 15 2712 16 2813 16 2913 17 3013 18 3112 20 3212 21 3312 22 3412 23 3513 23 3613 24 3714 24 3814 25 3884 4 3891 4 3914 26 3983 15 4014 27 4083 16 4113 29 4182 18 4202 41 4281 63 4380 65 4479 67 4578 69 4677 71 4776 73 4850 3 4875 87 4973 5229
aa5fbe402e,
aa60ebe3d4,
aa622a23c5,806 3 906 4 1006 5 1106 6 1207 6 1307 7 1407 8 1508 8 1608 9 1709 9 1809 10 1909 11 2010 11 2110 12 2211 12 2311 13 2412 13 2512 14 2612 15 2712 16 2812 17 2912 18 3012 19 3111 21 3211 22 3310 24 3410 25 3509 27 3609 28 3709 29 3808 31 3908 32 4008 33 4108 34 4208 35 4308 36 4409 36 4509 37 4609 38 4709 39 4809 40 4909 41 5009 42 5109 43 5209 44 5309 45 5408 47 5508 48 5608 49 5708 50 5808 51 5908 52 6008 53 6108 54 6208 55 6309 55 6410 55 6510 56 6611 56 6712 56 6813 56 6914 56 7015 56 7117 55 7218 55 7320 54 7422 28 7463 12 7524 22 7566 10 7635 7 7670 7
aa63df78d9,44 58 144 59 245 59 346 59 446 60 547 60 648 60 749 60 850 60 951 60 1052 60 1153 60 1254 60 1354 61 1455 61 1556 61 1657 61 1758 61 1859 61 1960 61 2061 61 2162 61 2263 61 2364 61 2465 61 2566 61 2667 61 2768 61 2869 61 2970 61 3071 61 3171 62 3272 62 3373 62 3474 62 3574 63 3675 63 3776 63 3877 63 3977 64 4078 64 4179 64 4279 65 4380 65 4481 65 4582 65 4682 66 4783 66 4884 66 4985 66 5086 66 5187 66 5288 66 5389 66 5491 65 5592 65 5694 64 5796 63 5897 63 5999 62 6100 62 6202 61 6304 60 6406 59 6509 57 6610 57 6712 56 6815 54 6916 54 7018 53 7119 53 7220 53 7321 53 7422 53 7523 53 7624 53 7724 54 7825 54 7925 55 8025 56 8126 56 8227 56 8328 56 8428 57 8529 57 8630 57 8731 57 8833 56 8934 56 9035 56 9137 55 9238 55 9339 55 9441 54 9542 54 9644 53 9746 52 9847 52 9948 52 10050 51 10151 51
aa649ae84e,
aa6ca37586,
aa74dbc398,
aa7589fa21,1 44 102 44 203 43 304 42 405 42 506 41 607 38 708 36 809 34 910 30 1011 25 1112 13
aa78d862d6,9693 4 9794 4 9895 4 9997 3 10098 3 10199 3
aa794b2756,
aa81ca4f3b,5342 11 5407 27 5437 18 5505 51 5603 54 5701 57 5799 60 5897 63 5996 65 6095 67 6194 69 6294 70 6394 71 6495 71 6595 72 6695 73 6795 74 6896 74 6996 75 7097 75 7197 76 7298 76 7399 76 7499 77 7600 77 7701 77 7802 77 7903 77 8004 77 8105 77 8205 78 8306 78 8407 78 8507 79 8608 79 8708 80 8808 81 8908 82 9008 83 9108 84 9209 84 9308 86 9408 87 9509 87 9609 88 9710 88 9810 89 9910 90 10011 90 10113 89
aa82830b4f,76 26 177 26 278 26 379 26 480 26 581 26 682 26 783 26 884 26 985 26 1086 26 1186 27 1288 26 1389 26 1490 26 1592 25 1694 24 1796 23 1898 22 2000 21 2102 20 2204 19 2305 19 2407 18 2508 18 2609 18 2710 18 2812 17 2913 17 3014 17 3116 16 3217 16 3319 15 3421 14 3522 14 3624 13 3726 12 3829 10 3931 9 4033 8 4135 7 4237 6 4339 5 4441 4 4544 1
aa856fa950,1 909 912 1 914 97 1034 78 1137 76 1245 4 1262 52 1370 45 1493 22
aa88fc4124,66 36 167 36 268 36 369 36 471 35 573 34 674 34 776 33 878 32 979 32 1081 31 1183 30 1284 30 1386 29 1488 28 1589 28 1691 27 1792 27 1894 26 1996 25 2099 23 2201 22 2302 22 2404 21 2506 20 2608 19 2710 18 2811 18 2913 17 3015 16 3117 15 3220 13 3323 11 3425 10 3528 8 3630 7 3732 6 3834 5 3937 1
aa8b2d0fbb,
aa8daddd49,
